139713	140190	140667	141144	141621	142097	142574	143051	143528	144005	144482	144958	145435	145912	146389	146866	147343	147820	148296	148773	149250	149727	150204	150681	151157	151634	152111	152588	153065	153542	154018	154495	154972	155449	155926	156403	156879	157356	157833	158310	158787	159264	159740	160217	160694	161171	161648	162125	162601	163078	163555	164032	164509	164986	165462	165939	166416	166893	167370	167847	168324	168800	169277	169754	170231	170708	171185	171661	172138	172615	173092	173569	174046	174522	174999	175476	175953	176430	176907	177383	177860	178337	178814	179291	179768
64	44	1	2	477	0	1953125	12	0.0	3610	1.64	0	0	V0.2	0	0	71	70	76	87	93	115	154	221	310	402	491	627	779	1000	909	584	505	442	340	260	207	175
64	44	1	2	477	0	1953125	12	0.0	3632	1.64	0	0	V0.2	0	0	67	70	78	91	103	117	138	201	289	385	493	649	797	1000	905	602	497	419	318	234	190	166
64	44	1	2	477	0	1953125	12	0.0	3610	1.64	0	0	V0.2	0	0	73	74	77	87	99	116	159	230	318	408	501	637	782	1000	884	589	501	437	336	252	199	169
64	44	1	2	477	0	1953125	12	0.0	3632	1.64	0	0	V0.2	0	0	67	74	81	92	110	120	140	208	295	388	498	655	802	1000	874	596	492	413	307	227	185	163
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	72	75	76	80	85	91	117	185	278	382	499	656	805	1000	871	616	510	421	309	225	174	146
64	44	1	2	477	0	1953125	12	0.0	3632	1.64	0	0	V0.2	0	0	72	76	86	97	113	125	148	217	304	395	505	659	800	1000	871	589	488	406	303	218	175	157
64	44	1	2	477	0	1953125	12	0.0	3632	1.64	0	0	V0.2	0	0	72	76	86	97	113	125	148	217	304	395	505	659	800	1000	871	589	488	406	303	218	175	157
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	72	72	73	83	92	101	129	197	285	385	501	655	801	1000	867	589	498	417	306	228	180	152
64	44	1	2	477	0	1953125	12	0.0	3632	1.64	0	0	V0.2	0	0	64	67	78	88	104	113	137	200	288	381	497	656	800	1000	865	595	497	413	308	228	187	166
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	69	73	75	81	91	99	126	193	282	374	487	649	796	1000	841	577	490	409	298	219	176	146
64	44	1	2	477	0	1953125	12	0.0	3657	1.65	0	0	V0.2	0	0	81	79	80	89	103	118	128	184	274	370	497	672	820	1000	833	588	477	380	266	190	154	133
64	44	1	2	477	0	1953125	12	0.0	3660	1.65	0	0	V0.2	0	0	75	73	75	82	90	94	99	153	244	346	479	663	814	1000	833	580	480	379	261	186	148	130
64	44	1	2	477	0	1953125	12	0.0	3657	1.65	0	0	V0.2	0	0	74	72	74	81	100	109	119	177	261	359	490	670	813	1000	839	576	477	381	267	194	163	141
64	44	1	2	477	0	1953125	12	0.0	3657	1.65	0	0	V0.2	0	0	74	72	74	81	100	109	119	177	261	359	490	670	813	1000	839	576	477	381	267	194	163	141
64	44	1	2	477	0	1953125	12	0.0	3657	1.65	0	0	V0.2	0	0	74	72	74	81	100	109	119	177	261	359	490	670	813	1000	839	576	477	381	267	194	163	141
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	68	72	75	84	97	105	128	199	289	378	493	664	806	1000	838	576	494	408	295	216	171	146
64	44	1	2	477	0	1953125	12	0.0	3657	1.65	0	0	V0.2	0	0	72	71	76	81	97	111	118	171	259	357	485	664	815	1000	845	586	481	384	274	201	163	140
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	73	74	79	84	95	106	131	195	284	377	488	650	803	1000	843	559	479	403	293	214	171	145
64	44	1	2	477	0	1953125	12	0.0	3637	1.64	0	0	V0.2	0	0	68	75	86	100	114	124	144	209	295	386	498	660	810	1000	857	572	489	406	297	218	181	159
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	72	72	73	84	97	103	129	194	278	369	489	655	805	1000	841	565	490	404	295	219	172	147
64	44	1	2	477	0	1953125	12	0.0	3632	1.64	0	0	V0.2	0	0	69	74	83	93	112	123	142	206	292	380	491	659	803	1000	844	556	471	395	293	217	173	152
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	70	72	73	81	92	99	124	185	273	366	476	643	796	1000	842	566	483	405	296	217	174	148
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	70	72	73	81	92	99	124	185	273	366	476	643	796	1000	842	566	483	405	296	217	174	148
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	70	72	73	81	92	99	124	185	273	366	476	643	796	1000	842	566	483	405	296	217	174	148
64	44	1	2	477	0	1953125	12	0.0	3632	1.64	0	0	V0.2	0	0	64	71	82	94	108	120	140	202	287	373	487	655	805	1000	831	560	480	402	299	220	178	157
64	44	1	2	477	0	1953125	12	0.0	3635	1.64	0	0	V0.2	0	0	75	77	78	83	95	101	128	196	286	381	497	670	817	1000	819	581	497	411	302	216	168	140
