139713	140190	140667	141144	141621	142097	142574	143051	143528	144005	144482	144958	145435	145912	146389	146866	147343	147820	148296	148773	149250	149727	150204	150681	151157	151634	152111	152588	153065	153542	154018	154495	154972	155449	155926	156403	156879	157356	157833	158310	158787	159264	159740	160217	160694	161171	161648	162125	162601	163078	163555	164032	164509	164986	165462	165939	166416	166893	167370	167847	168324	168800	169277	169754	170231	170708	171185	171661	172138	172615	173092	173569	174046	174522	174999	175476	175953	176430	176907	177383	177860	178337	178814	179291	179768
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	11	11	13	17	17	22	28	33	49	111	202	320	504	739	1000	631	216	68	46	43	31	22
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	11	11	13	17	17	22	28	33	49	111	202	320	504	739	1000	631	216	68	46	43	31	22
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	11	11	13	17	17	22	28	33	49	111	202	320	504	739	1000	631	216	68	46	43	31	22
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	11	11	13	17	17	22	28	33	49	111	202	320	504	739	1000	631	216	68	46	43	31	22
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	13	13	14	19	18	22	27	31	46	107	200	318	502	738	1000	626	214	65	43	40	27	19
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	12	10	14	17	16	24	28	32	51	112	198	317	500	732	1000	628	218	69	46	43	32	21
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	12	10	14	17	16	24	28	32	51	112	198	317	500	732	1000	628	218	69	46	43	32	21
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	13	12	15	19	18	23	27	30	47	109	199	319	504	737	1000	631	217	67	43	40	29	18
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	13	12	15	19	18	23	27	30	47	109	199	319	504	737	1000	631	217	67	43	40	29	18
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	13	12	15	19	18	23	27	30	47	109	199	319	504	737	1000	631	217	67	43	40	29	18
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	13	12	15	19	18	23	27	30	47	109	199	319	504	737	1000	631	217	67	43	40	29	18
64	44	1	2	477	0	1953125	12	0.0	0	0.49	0	0	V0.2	0	0	12	11	13	18	17	21	28	32	49	109	200	318	502	737	1000	626	215	67	45	43	30	22
