139713	140190	140667	141144	141621	142097	142574	143051	143528	144005	144482	144958	145435	145912	146389	146866	147343	147820	148296	148773	149250	149727	150204	150681	151157	151634	152111	152588	153065	153542	154018	154495	154972	155449	155926	156403	156879	157356	157833	158310	158787	159264	159740	160217	160694	161171	161648	162125	162601	163078	163555	164032	164509	164986	165462	165939	166416	166893	167370	167847	168324	168800	169277	169754	170231	170708	171185	171661	172138	172615	173092	173569	174046	174522	174999	175476	175953	176430	176907	177383	177860	178337	178814	179291	179768
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	9	13	13	9	4	15	6	29	46	53	381	199	999	659	127	147	407	115	14	1	14	15
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	12	15	14	9	8	19	11	32	49	49	369	183	999	642	141	160	404	111	16	3	12	13
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	11	10	13	19	24	22	31	41	65	46	338	220	1000	592	128	156	413	118	37	31	12	8
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	19	18	21	22	27	26	29	23	56	10	215	277	163	221	1000	189	216	116	83	39	41	35
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	11	9	8	12	19	22	25	41	59	36	352	217	1000	611	182	148	403	124	23	24	14	14
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	11	8	9	15	22	22	28	42	61	38	343	219	1000	593	205	141	401	116	26	25	12	10
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	12	13	11	8	12	22	9	28	47	47	376	196	1000	663	165	159	402	117	12	7	11	14
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	12	15	14	10	9	19	9	31	47	44	368	178	999	638	160	149	399	114	10	5	12	13
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	11	13	10	6	8	18	6	28	46	44	374	185	999	646	195	149	387	116	9	5	11	14
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	11	13	10	6	8	18	6	28	46	44	374	185	999	646	195	149	387	116	9	5	11	14
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	11	13	10	6	8	18	6	28	46	44	374	185	999	646	195	149	387	116	9	5	11	14
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	11	13	10	6	8	18	6	28	46	44	374	185	999	646	195	149	387	116	9	5	11	14
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	8	13	14	10	5	15	5	27	41	52	378	182	1000	634	147	149	395	109	16	1	16	17
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	10	13	11	7	7	18	7	27	46	53	377	184	1000	660	140	172	409	116	17	4	13	15
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	10	13	11	7	7	18	7	27	46	53	377	184	1000	660	140	172	409	116	17	4	13	15
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	10	13	11	7	7	18	7	27	46	53	377	184	1000	660	140	172	409	116	17	4	13	15
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	10	13	11	8	6	18	5	24	44	49	377	182	1000	651	168	157	394	116	11	3	13	17
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	8	12	12	8	4	15	7	29	43	46	380	188	1000	621	154	146	391	111	15	1	15	15
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	11	14	14	9	7	18	9	31	46	47	381	203	999	639	178	159	388	114	17	4	12	13
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	7	12	12	9	6	16	5	26	41	52	378	191	1000	659	184	162	391	111	17	2	16	17
64	44	1	2	477	0	1953125	12	0.0	0	0.34	0	0	V0.2	0	0	6	12	15	12	6	14	15	38	50	51	362	195	1000	645	195	156	396	111	19	4	16	12
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	7	12	13	10	6	16	6	26	41	56	377	189	1000	665	170	169	395	113	16	0	16	17
64	44	1	2	477	0	1953125	12	0.0	0	0.33	0	0	V0.2	0	0	10	13	12	8	6	17	5	25	43	51	386	199	1000	660	160	152	398	116	10	3	13	16
